"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","42/719","299/10644",0.140468227424749,2.07947679097223,5.09582933469131,4.34494034784586e-06,0.000102416451056367,7.51380661657555e-05,"17873/17869/13197/240672/12290/19252/13874/16180/16002/26410/11839/233046/15370/19417/19698/17164/26411/21802/18034/16478/20111/22339/14164/26397/16176/16175/12675/19099/12531/16000/29857/216869/16177/19354/26404/13640/18033/58231/15481/18751/14256/23882",42
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","19/719","88/10644",0.215909090909091,3.19629535971678,5.56818438215068,4.85135340082e-06,0.00010672977481804,7.83025461184983e-05,"18035/18019/22637/16818/16162/14462/16185/18036/15980/12675/16190/15001/15000/18761/29857/18033/12503/15979/12502",19
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","33/719","217/10644",0.152073732718894,2.2512834646174,5.01230054699298,8.71202053348725e-06,0.000179685423503175,0.000131826626493557,"14825/15894/20339/16193/18035/20293/20310/13063/17969/20656/216799/17970/24088/54123/18019/16835/17096/17392/15510/56489/13665/26397/78943/21898/16176/12675/12323/29857/17972/18033/238055/21947/15481",33
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","15/719","62/10644",0.241935483870968,3.58158733007313,5.48693740345286,1.12541695580886e-05,0.00021846329142172,0.000160276098969683,"16193/16174/16182/24088/16162/14462/15980/21898/16176/16175/16190/15001/15000/18033/15979",15
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","30/719","194/10644",0.154639175257732,2.28926200478901,4.87770040976711,1.59234719970665e-05,0.000278564800930322,0.0002043697104114,"12765/227288/14825/18035/20293/12771/14191/20310/17969/56744/17096/104709/14707/277360/12767/15162/56484/22376/20297/18036/14679/12675/320207/20311/14695/216869/19354/271849/18033/18751",30
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","18/719","87/10644",0.206896551724138,3.06287468226944,5.19988129943026,1.60385794475034e-05,0.000278564800930322,0.0002043697104114,"14825/15894/16193/20293/20310/24088/17392/22339/20297/21898/11966/16176/16175/15001/15000/20311/114143/16156",18
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","33/719","229/10644",0.14410480349345,2.13331227869858,4.6662598175615,2.72353505307086e-05,0.000449383283756692,0.000329691085371736,"12575/15894/17873/17869/16193/12427/13197/18035/13063/21929/27401/24088/54123/21354/17096/12566/17060/19698/18034/56489/26397/18036/14128/12675/15001/15000/13557/29857/18033/12503/12502/14991/23882",33
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","23/719","136/10644",0.169117647058824,2.50359977092367,4.74977340607575,3.68750117928265e-05,0.00057946447103013,0.000425125449240606,"16193/54483/18035/20293/216799/18019/74192/268973/22637/16818/20111/22376/26397/21898/16176/16402/12675/29857/14131/19354/56212/18033/16822",23
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","32/719","224/10644",0.142857142857143,2.11484204251937,4.53873374497434,4.27729391050432e-05,0.000641594086575648,0.000470706985366504,"12575/14825/15894/17869/16193/19225/54720/18035/12771/20310/13063/22695/57781/54123/18019/17096/104709/14707/277360/17164/22339/56489/15162/12675/320207/13557/15251/14695/29857/18033/15979/14991",32
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","18/719","94/10644",0.191489361702128,2.83478826976001,4.80900103399763,4.80362452906657e-05,0.000660498372746654,0.000484576158633909,"18793/21824/16411/12273/18787/13136/14067/20704/12274/18788/18791/12263/109828/12630/17195/625018/12061/18792",18
"Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","18/719","94/10644",0.191489361702128,2.83478826976001,4.80900103399763,4.80362452906657e-05,0.000660498372746654,0.000484576158633909,"12575/17873/17869/19225/13197/18035/13063/27401/11796/12566/12675/329581/13557/12829/66197/18033/16780/23882",18
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","18/719","95/10644",0.189473684210526,2.80494839323622,4.75611299726975,5.5604231462837e-05,0.000733975855309448,0.000538483083640105,"12765/227288/14825/16193/20293/12771/20310/16174/16182/56744/12767/58181/20297/16185/20311/16194/50930/21938",18
"Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","45/719","368/10644",0.122282608695652,1.81025881356957,4.25761947603045,7.09163202688251e-05,0.000893272903349354,0.000655351731324885,"12985/12575/12986/17869/16193/20393/18413/12842/26427/17210/13874/24088/16002/11839/104709/12566/14707/15370/231991/16196/53978/21802/22339/14164/56484/16185/21825/21898/16402/12675/16190/320207/12829/16000/14695/22628/16194/13640/67168/18033/18534/16780/78134/14256/12840",45
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","31/719","220/10644",0.140909090909091,2.08600328739411,4.38083097823036,7.30859648194926e-05,0.000893272903349354,0.000655351731324885,"14825/16193/101613/59027/54483/18035/20293/378425/20310/21929/216799/12796/54123/55991/11796/57436/268973/192656/56489/106512/12363/28240/18036/21898/16176/12675/29857/22166/18033/15951/383619",31
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","22/719","133/10644",0.165413533834586,2.44876447028559,4.5251482069934,7.63691094849345e-05,0.000900064504643871,0.000660334405320862,"12575/17873/16193/20393/13197/13611/26556/20656/12795/27401/57436/12581/12566/384783/56484/12675/16000/29857/18534/58231/216439/23882",22
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","25/719","163/10644",0.153374233128834,2.27053593522019,4.39957386166826,9.15318948096631e-05,0.00104156983748927,0.000764150120008077,"19225/20393/11846/240672/12608/12642/11847/320832/243958/192187/271457/55991/18019/71345/17164/11689/214058/20698/18442/21825/18263/12323/15251/29857/56696",25
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","26/719","174/10644",0.149425287356322,2.21207615941681,4.33872786401441,0.000103927590829361,0.00114320349912297,0.000838713890903615,"15894/16193/12702/18035/20293/12265/13063/216799/54123/81489/56488/56489/13665/18036/15980/21898/16176/16175/12675/16647/269966/15001/15000/18033/15979/18751",26
