"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","18/667","95/10644",0.189473684210526,3.02362502959047,5.12249049035429,2.05797484050183e-05,0.000443190961873038,0.000338898223924671,"12765/227288/14825/16193/20293/12771/20310/16174/16182/56744/12767/58181/20297/16185/20311/16194/50930/21938",18
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","14/667","62/10644",0.225806451612903,3.60342409440441,5.31559455587279,2.195535077262e-05,0.000443190961873038,0.000338898223924671,"16193/16174/16182/24088/16162/14462/15980/21898/16176/16175/16190/15001/15000/18033",14
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","38/667","299/10644",0.127090301003344,2.02810969097391,4.66234880587465,2.29004448384244e-05,0.000443190961873038,0.000338898223924671,"17873/17869/13197/240672/12290/19252/13874/16180/16002/26410/11839/233046/15370/19417/19698/17164/26411/18034/16478/20111/22339/26397/16176/16175/12675/12531/16000/29857/216869/16177/19354/26404/13640/18033/58231/18751/14256/23882",38
"Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","17/667","88/10644",0.193181818181818,3.08279950933624,5.07264037302633,2.67409283657919e-05,0.000488764746241419,0.000373747478328905,"381319/24088/18019/22637/16818/60533/26397/18036/15980/21898/12675/15251/53314/29857/18033/12503/12502",17
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","30/667","217/10644",0.138248847926267,2.20617801698229,4.64148072337537,3.43497148945431e-05,0.000578038877577803,0.000442013411425676,"14825/15894/20339/16193/20293/20310/13063/17969/20656/216799/17970/24088/54123/18019/17096/17392/15510/56489/13665/26397/78943/21898/16176/12675/12323/29857/17972/18033/238055/21947",30
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","22/667","136/10644",0.161764705882353,2.58144457183173,4.79908408120466,3.51391414940914e-05,0.000578038877577803,0.000442013411425676,"16193/54483/20293/216799/18019/74192/268973/22637/16818/20111/22376/26397/21898/16176/16402/12675/29857/14131/19354/56212/18033/16822",22
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","31/667","229/10644",0.135371179039301,2.16025611648324,4.58919944621121,3.86165914183107e-05,0.000604993265553535,0.00046262482952262,"15894/17873/17869/16193/12427/13197/13063/21929/27401/24088/54123/21354/17096/12566/17060/19698/18034/56489/26397/18036/14128/12675/15001/15000/13557/29857/18033/12503/12502/14991/23882",31
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","30/667","220/10644",0.136363636363636,2.17609377129617,4.55754589662168,4.46727274981855e-05,0.000668060333950138,0.000510850807275901,"14825/16193/101613/59027/54483/20293/378425/20310/21929/216799/12796/54123/55991/11796/57436/268973/192656/56489/106512/12363/28240/18036/21898/16176/12675/29857/22166/18033/15951/383619",30
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","30/667","226/10644",0.132743362831858,2.11832137028831,4.39363149740641,7.41363149327526e-05,0.00106047163534242,0.000810918959676333,"16178/17873/17869/16193/17349/12044/12427/13197/18124/12608/212980/80859/15405/19696/12395/11796/17392/18627/18791/15395/20471/16185/15396/20375/58208/16000/18033/18792/17523/23882",30
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","16/667","88/10644",0.181818181818182,2.90145836172823,4.6309855605857,9.84898576529792e-05,0.00135013179865959,0.00103241561311676,"18019/22637/16818/16162/14462/16185/18036/15980/12675/16190/15001/15000/29857/18033/12503/12502",16
"Human Diseases","Substance dependence","mmu05030","Cocaine addiction","11/667","48/10644",0.229166666666667,3.65704647676162,4.77027874165728,0.000144064278571917,0.00189588590600643,0.00144974158226055,"26427/14814/13385/231991/214084/14800/14679/12569/18033/13489/14282",11
