"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage","20/689","94/10644",0.212765957446809,3.28690979835099,5.85878744300003,1.81177947179257e-06,5.4353384153777e-05,4.00498620080462e-05,"12985/16178/12986/16193/13136/22042/16196/14128/16176/16175/16402/16190/15001/15000/16177/16194/12502/12481/14256/16156",20
"Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","19/689","88/10644",0.215909090909091,3.33546642037208,5.78743707998371,2.59565216982754e-06,7.13804346702573e-05,5.25961097570317e-05,"381319/24088/18019/22637/16818/60533/26397/18036/15980/21898/12675/18761/15251/53314/29857/18033/12503/15979/12502",19
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","41/689","299/10644",0.137123745819398,2.11835290348574,5.16024386418278,3.62501178494287e-06,9.20195299254729e-05,6.78038641556116e-05,"17873/17869/13197/240672/12290/19252/13874/16180/16002/26410/11839/233046/15370/19417/19698/17164/26411/21802/18034/16478/20111/22339/26397/16176/16175/12675/19099/12531/16000/29857/216869/16177/19354/26404/13640/18033/58231/15481/18751/14256/23882",41
"Cellular Processes","Transport and catabolism","mmu04145","Phagosome","29/689","183/10644",0.158469945355191,2.44811915582098,5.19833486239673,6.02886861496088e-06,0.000142109045924078,0.000104711928575636,"246256/17969/17970/24088/22042/271457/545486/67951/21354/22151/227613/22145/170780/21898/11966/18779/16402/15001/15000/22146/56644/14131/12721/17972/17195/114143/14991/13040/17523",29
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","15/689","62/10644",0.241935483870968,3.73753452877007,5.68712248255905,6.72441162967573e-06,0.000147937055852866,0.000109006251681059,"16193/16174/16182/24088/16162/14462/15980/21898/16176/16175/16190/15001/15000/18033/15979",15
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","18/689","87/10644",0.206896551724138,3.19623642460337,5.41114865995582,8.95670285589499e-06,0.000184731996402834,0.00013611831313893,"14825/15894/16193/20293/20310/24088/17392/22339/20297/21898/11966/16176/16175/15001/15000/20311/114143/16156",18
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","32/689","217/10644",0.147465437788018,2.27811628420271,5.00427950156709,9.53416156687232e-06,0.000185074901003992,0.000136370979687152,"14825/15894/20339/16193/20293/20310/13063/17969/20656/216799/17970/24088/54123/18019/16835/17096/17392/15510/56489/13665/26397/78943/21898/16176/12675/12323/29857/17972/18033/238055/21947/15481",32
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","18/689","88/10644",0.204545454545455,3.15991555614197,5.3524106663277,1.05924016037409e-05,0.000194194029401916,0.000143090337454044,"18019/22637/16818/16162/14462/16185/18036/15980/12675/16190/15001/15000/18761/29857/18033/12503/15979/12502",18
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","32/689","229/10644",0.139737991266376,2.15873901166807,4.66331489516941,2.89806786842525e-05,0.000503348629779122,0.000370888464047774,"12575/15894/17873/17869/16193/12427/13197/13063/21929/27401/24088/54123/21354/17096/12566/17060/19698/18034/56489/26397/18036/14128/12675/15001/15000/13557/29857/18033/12503/12502/14991/23882",32
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","18/689","95/10644",0.189473684210526,2.92707967305783,4.96337211911688,3.17438336983082e-05,0.000523773256022085,0.000385938188647852,"12765/227288/14825/16193/20293/12771/20310/16174/16182/56744/12767/58181/20297/16185/20311/16194/50930/21938",18
